scenario,seed,method,level,nu_low,nu_high,n,mae,rmse,bias,corr
physical_snr,11,prior_mean,5.0,0.0,0.1,3817,0.11111259895733336,0.1141444093080475,0.11111259895733336,
physical_snr,11,prior_mean,5.0,0.1,0.2,3048,0.028427164889187638,0.03360481147564866,0.017951581944904614,
physical_snr,11,prior_mean,5.0,0.2,0.3,1702,0.08084681701050801,0.08566408380479569,-0.08084681701050801,
physical_snr,11,prior_mean,5.0,0.3,0.4,826,0.17896643544369115,0.18115106552305335,-0.17896643544369115,
physical_snr,11,prior_mean,5.0,0.4,0.5,384,0.2786191361180196,0.2800805056696278,-0.2786191361180196,
physical_snr,11,prior_mean,5.0,0.5,0.6,169,0.37502489887045687,0.37598118932568714,-0.37502489887045687,
physical_snr,11,prior_mean,5.0,0.6,0.7,45,0.4828920231925117,0.48379042808769096,-0.4828920231925117,
physical_snr,11,prior_mean,5.0,0.7,0.8,8,0.5723592936992645,0.5728001664246596,-0.5723592936992645,
physical_snr,11,prior_mean,5.0,0.8,0.9,1,0.7135199308395386,0.7135199308395386,-0.7135199308395386,
physical_snr,11,prior_median,5.0,0.0,0.1,3817,0.07981674811166714,0.08398600961419954,0.07981674811166714,
physical_snr,11,prior_median,5.0,0.1,0.2,3048,0.025783219474937346,0.03138620036280945,-0.013344268928088853,
physical_snr,11,prior_median,5.0,0.2,0.3,1702,0.11214266788350148,0.11566376006949543,-0.11214266788350148,
physical_snr,11,prior_median,5.0,0.3,0.4,826,0.21026228644296563,0.21212485152889415,-0.21026228644296563,
physical_snr,11,prior_median,5.0,0.4,0.5,384,0.3099149875342846,0.31122944293614885,-0.3099149875342846,
physical_snr,11,prior_median,5.0,0.5,0.6,169,0.40632073484228914,0.4072035357370312,-0.40632073484228914,
physical_snr,11,prior_median,5.0,0.6,0.7,45,0.514187859164344,0.5150316754902802,-0.514187859164344,
physical_snr,11,prior_median,5.0,0.7,0.8,8,0.6036551296710968,0.6040731620842176,-0.6036551296710968,
physical_snr,11,prior_median,5.0,0.8,0.9,1,0.7448157668113708,0.7448157668113708,-0.7448157668113708,
physical_snr,11,moments,10.0,0.0,0.1,3817,0.025413757401711524,0.039324775717372105,0.00177350310338644,0.5052648631561518
physical_snr,11,moments,10.0,0.1,0.2,3048,0.03434194338549505,0.05634168327505649,-0.009128321994956475,0.4467534627619699
physical_snr,11,moments,10.0,0.2,0.3,1702,0.02684875656921771,0.050894336877443595,-0.0069135090710483625,0.4882290395276992
physical_snr,11,moments,10.0,0.3,0.4,826,0.01830605684484177,0.026513671823894355,-0.0004493398073221812,0.748120947291015
physical_snr,11,moments,10.0,0.4,0.5,384,0.015930479935680825,0.02084510986922294,0.000264903608088692,0.8268888956658565
physical_snr,11,moments,10.0,0.5,0.6,169,0.016368003286553558,0.020908061677911916,-0.002707701462965745,0.794516353905465
physical_snr,11,moments,10.0,0.6,0.7,45,0.014756136470370823,0.01824769964395044,-0.0011731439166598851,0.828441135669231
physical_snr,11,moments,10.0,0.7,0.8,8,0.01986531913280487,0.02404928720694915,-0.01245705783367157,0.8029449237455374
physical_snr,11,moments,10.0,0.8,0.9,1,0.005744516849517822,0.005744516849517822,-0.005744516849517822,
physical_snr,11,moments_clipped,10.0,0.0,0.1,3817,0.025413757401711524,0.039324775717372105,0.00177350310338644,0.5052648631561518
physical_snr,11,moments_clipped,10.0,0.1,0.2,3048,0.03434194338549505,0.05634168327505649,-0.009128321994956475,0.4467534627619699
physical_snr,11,moments_clipped,10.0,0.2,0.3,1702,0.02684875656921771,0.050894336877443595,-0.0069135090710483625,0.4882290395276992
physical_snr,11,moments_clipped,10.0,0.3,0.4,826,0.01830605684484177,0.026513671823894355,-0.0004493398073221812,0.748120947291015
physical_snr,11,moments_clipped,10.0,0.4,0.5,384,0.015930479935680825,0.02084510986922294,0.000264903608088692,0.8268888956658565
physical_snr,11,moments_clipped,10.0,0.5,0.6,169,0.016368003286553558,0.020908061677911916,-0.002707701462965745,0.794516353905465
physical_snr,11,moments_clipped,10.0,0.6,0.7,45,0.014756136470370823,0.01824769964395044,-0.0011731439166598851,0.828441135669231
physical_snr,11,moments_clipped,10.0,0.7,0.8,8,0.01986531913280487,0.02404928720694915,-0.01245705783367157,0.8029449237455374
physical_snr,11,moments_clipped,10.0,0.8,0.9,1,0.005744516849517822,0.005744516849517822,-0.005744516849517822,
physical_snr,11,known_sigma,10.0,0.0,0.1,3817,0.010640901390958787,0.018316435331717885,-0.0008962156106598328,0.8071939122917949
physical_snr,11,known_sigma,10.0,0.1,0.2,3048,0.013022345896526741,0.019156531841188058,-0.001442785819703982,0.8329553775488415
physical_snr,11,known_sigma,10.0,0.2,0.3,1702,0.013456394184560249,0.017713220504041314,-3.975007319702525e-05,0.845944637092048
physical_snr,11,known_sigma,10.0,0.3,0.4,826,0.013991646468639374,0.01810442898842456,-0.00023206366681590785,0.8422498081673303
physical_snr,11,known_sigma,10.0,0.4,0.5,384,0.013359220388034979,0.016830815697214736,0.00014474599932630855,0.8734862448443869
physical_snr,11,known_sigma,10.0,0.5,0.6,169,0.014837698823601536,0.018559692010049905,-0.0025768399943966835,0.8272139227947886
physical_snr,11,known_sigma,10.0,0.6,0.7,45,0.015847970379723443,0.019478797727892565,-0.001477242840660943,0.832591993113427
physical_snr,11,known_sigma,10.0,0.7,0.8,8,0.02067849040031433,0.02266517537326883,-0.01116470992565155,0.7490719869512206
physical_snr,11,known_sigma,10.0,0.8,0.9,1,0.013114690780639648,0.013114690780639648,-0.013114690780639648,
physical_snr,11,prior_mean,10.0,0.0,0.1,3817,0.11111259895733336,0.1141444093080475,0.11111259895733336,
physical_snr,11,prior_mean,10.0,0.1,0.2,3048,0.028427164889187638,0.03360481147564866,0.017951581944904614,
physical_snr,11,prior_mean,10.0,0.2,0.3,1702,0.08084681701050801,0.08566408380479569,-0.08084681701050801,
physical_snr,11,prior_mean,10.0,0.3,0.4,826,0.17896643544369115,0.18115106552305335,-0.17896643544369115,
physical_snr,11,prior_mean,10.0,0.4,0.5,384,0.2786191361180196,0.2800805056696278,-0.2786191361180196,
physical_snr,11,prior_mean,10.0,0.5,0.6,169,0.37502489887045687,0.37598118932568714,-0.37502489887045687,
physical_snr,11,prior_mean,10.0,0.6,0.7,45,0.4828920231925117,0.48379042808769096,-0.4828920231925117,
physical_snr,11,prior_mean,10.0,0.7,0.8,8,0.5723592936992645,0.5728001664246596,-0.5723592936992645,
physical_snr,11,prior_mean,10.0,0.8,0.9,1,0.7135199308395386,0.7135199308395386,-0.7135199308395386,
physical_snr,11,prior_median,10.0,0.0,0.1,3817,0.07981674811166714,0.08398600961419954,0.07981674811166714,
physical_snr,11,prior_median,10.0,0.1,0.2,3048,0.025783219474937346,0.03138620036280945,-0.013344268928088853,
physical_snr,11,prior_median,10.0,0.2,0.3,1702,0.11214266788350148,0.11566376006949543,-0.11214266788350148,
physical_snr,11,prior_median,10.0,0.3,0.4,826,0.21026228644296563,0.21212485152889415,-0.21026228644296563,
physical_snr,11,prior_median,10.0,0.4,0.5,384,0.3099149875342846,0.31122944293614885,-0.3099149875342846,
physical_snr,11,prior_median,10.0,0.5,0.6,169,0.40632073484228914,0.4072035357370312,-0.40632073484228914,
physical_snr,11,prior_median,10.0,0.6,0.7,45,0.514187859164344,0.5150316754902802,-0.514187859164344,
physical_snr,11,prior_median,10.0,0.7,0.8,8,0.6036551296710968,0.6040731620842176,-0.6036551296710968,
physical_snr,11,prior_median,10.0,0.8,0.9,1,0.7448157668113708,0.7448157668113708,-0.7448157668113708,
physical_snr,11,deepsets,-10.0,0.0,0.1,3817,0.14957149143513504,0.15764978662851692,0.14957149143513504,0.4949469867490768
physical_snr,11,deepsets,-10.0,0.1,0.2,3048,0.10625532446942461,0.11203155818050563,0.10625532446942461,0.22481668182624934
physical_snr,11,deepsets,-10.0,0.2,0.3,1702,0.03371747055219007,0.04114561140175119,0.024672448214857052,0.17070698265031473
physical_snr,11,deepsets,-10.0,0.3,0.4,826,0.06162825363888868,0.06846586096177192,-0.06162825363888868,0.1806391049370947
physical_snr,11,deepsets,-10.0,0.4,0.5,384,0.15465392094726363,0.15717953932043024,-0.15465392094726363,0.2280835806305384
physical_snr,11,deepsets,-10.0,0.5,0.6,169,0.2482117407420683,0.24969452649828144,-0.2482117407420683,0.09120704167437858
physical_snr,11,deepsets,-10.0,0.6,0.7,45,0.3534000794092814,0.3546096004623515,-0.3534000794092814,0.1422256173386779
physical_snr,11,deepsets,-10.0,0.7,0.8,8,0.4432273469865322,0.4437640922724883,-0.4432273469865322,0.4442639019072433
physical_snr,11,deepsets,-10.0,0.8,0.9,1,0.5841811895370483,0.5841811895370483,-0.5841811895370483,
physical_snr,11,deepsets,-5.0,0.0,0.1,3817,0.10657879585370457,0.120142400701778,0.10657551225771572,0.5106351802519609
physical_snr,11,deepsets,-5.0,0.1,0.2,3048,0.07219653201394585,0.08013992100136104,0.07176974806641265,0.20177336211525682
physical_snr,11,deepsets,-5.0,0.2,0.3,1702,0.027715528666202666,0.03429719112363312,-0.01352963586951815,0.10600691428457128
physical_snr,11,deepsets,-5.0,0.3,0.4,826,0.10506989758182092,0.10899328931836298,-0.10506989758182092,0.13037968872681455
physical_snr,11,deepsets,-5.0,0.4,0.5,384,0.19989609582504878,0.20185799837663898,-0.19989609582504878,0.21634199547246058
physical_snr,11,deepsets,-5.0,0.5,0.6,169,0.2932954494064376,0.2946283515947932,-0.2932954494064376,0.019724211300114418
physical_snr,11,deepsets,-5.0,0.6,0.7,45,0.39616513517167834,0.3971788527583635,-0.39616513517167834,0.2747109248592016
physical_snr,11,deepsets,-5.0,0.7,0.8,8,0.4828460179269314,0.4835075080220826,-0.4828460179269314,-0.5074114108347656
physical_snr,11,deepsets,-5.0,0.8,0.9,1,0.6224002838134766,0.6224002838134766,-0.6224002838134766,
physical_snr,11,deepsets,0.0,0.0,0.1,3817,0.0635635414201535,0.08305920825403613,0.0623386058578683,0.4684484424769968
physical_snr,11,deepsets,0.0,0.1,0.2,3048,0.045582448613886134,0.056930017871741206,0.037844964589072966,0.2695459296974053
physical_snr,11,deepsets,0.0,0.2,0.3,1702,0.04423069848857391,0.053115495439544816,-0.037230008987646404,0.10546207531605757
physical_snr,11,deepsets,0.0,0.3,0.4,826,0.1260704331947874,0.1305939348958883,-0.126003410297358,0.09001093842106771
physical_snr,11,deepsets,0.0,0.4,0.5,384,0.219562837233146,0.22205669962559688,-0.219562837233146,0.06273346056422874
physical_snr,11,deepsets,0.0,0.5,0.6,169,0.31357012292337133,0.3148586866467486,-0.31357012292337133,0.045851773629404464
physical_snr,11,deepsets,0.0,0.6,0.7,45,0.4159594900078244,0.416951761952704,-0.4159594900078244,0.2201249913427858
physical_snr,11,deepsets,0.0,0.7,0.8,8,0.505505844950676,0.5060099558157587,-0.505505844950676,0.17367898990213954
physical_snr,11,deepsets,0.0,0.8,0.9,1,0.6357877850532532,0.6357877850532532,-0.6357877850532532,
physical_snr,11,deepsets,5.0,0.0,0.1,3817,0.03309435398996907,0.048721785395963384,0.02415652262797945,0.42787373009638996
physical_snr,11,deepsets,5.0,0.1,0.2,3048,0.03519654565483449,0.04279168244831411,-0.007328938346923258,0.35731435051473337
physical_snr,11,deepsets,5.0,0.2,0.3,1702,0.06321255548842926,0.07003339779846895,-0.06034987031555484,0.34453272739375673
physical_snr,11,deepsets,5.0,0.3,0.4,826,0.12151255952893389,0.12915771728660527,-0.12116145411140983,0.21645366788186288
physical_snr,11,deepsets,5.0,0.4,0.5,384,0.19075015796503672,0.19903509717744564,-0.1907401762049024,0.11543499630598647
physical_snr,11,deepsets,5.0,0.5,0.6,169,0.2631706704754801,0.27130611744396216,-0.2631706704754801,0.15425951238210414
physical_snr,11,deepsets,5.0,0.6,0.7,45,0.34546302888128494,0.35326383726822236,-0.34546302888128494,-0.10175795548690708
physical_snr,11,deepsets,5.0,0.7,0.8,8,0.45919397473335266,0.46128988055056414,-0.45919397473335266,0.24347994495184325
physical_snr,11,deepsets,5.0,0.8,0.9,1,0.6256852149963379,0.6256852149963379,-0.6256852149963379,
physical_snr,11,deepsets,10.0,0.0,0.1,3817,0.019592712854369716,0.025422288770059896,-0.0013324965354184972,0.4808555108521126
physical_snr,11,deepsets,10.0,0.1,0.2,3048,0.05159587081243086,0.0566016036142641,-0.05020327347005642,0.5489463869647654
physical_snr,11,deepsets,10.0,0.2,0.3,1702,0.08444577417873747,0.08667919664559187,-0.08443852682126254,0.7740738764259113
physical_snr,11,deepsets,10.0,0.3,0.4,826,0.07507773831522782,0.08531373296304753,-0.0712148761669891,0.7151136953428419
physical_snr,11,deepsets,10.0,0.4,0.5,384,0.05987715856948246,0.07439557055912142,-0.02152014193901171,0.4948537250011504
physical_snr,11,deepsets,10.0,0.5,0.6,169,0.07296160251431211,0.09404362561450386,0.02993416380600111,0.4290202152007756
physical_snr,11,deepsets,10.0,0.6,0.7,45,0.0724537796444363,0.08703748770413186,0.01059066719479031,-0.10484649984912972
physical_snr,11,deepsets,10.0,0.7,0.8,8,0.10927891731262207,0.11687400524036483,-0.10927891731262207,-0.05727377059710808
physical_snr,11,deepsets,10.0,0.8,0.9,1,0.47591036558151245,0.47591036558151245,-0.47591036558151245,
physical_snr,11,raw,-10.0,0.0,0.1,3817,0.14608255078743307,0.1533904671485656,0.14608255078743307,0.5284402998280939
physical_snr,11,raw,-10.0,0.1,0.2,3048,0.10033447482914046,0.10581327360068328,0.10033447482914046,0.21715885038728766
physical_snr,11,raw,-10.0,0.2,0.3,1702,0.029864195108273615,0.036884874412692004,0.016228373581598284,0.15105674805959296
physical_snr,11,raw,-10.0,0.3,0.4,826,0.0706001029645271,0.07739751180109095,-0.07053056960027963,0.13074961762663945
physical_snr,11,raw,-10.0,0.4,0.5,384,0.1621987111478423,0.1649197923911585,-0.1621987111478423,0.24071927792715217
physical_snr,11,raw,-10.0,0.5,0.6,169,0.25682335756939545,0.25878984547453526,-0.25682335756939545,-0.014574503716711559
physical_snr,11,raw,-10.0,0.6,0.7,45,0.3554636862542894,0.35679754903683203,-0.3554636862542894,0.09865080340338912
physical_snr,11,raw,-10.0,0.7,0.8,8,0.44059107825160027,0.44109172959741094,-0.44059107825160027,0.37804385954602504
physical_snr,11,raw,-10.0,0.8,0.9,1,0.5667880177497864,0.5667880177497864,-0.5667880177497864,
physical_snr,11,raw,-5.0,0.0,0.1,3817,0.10321479907441365,0.11645661194495249,0.10319658955288302,0.5237389902703532
physical_snr,11,raw,-5.0,0.1,0.2,3048,0.07008729939864768,0.07619005532773634,0.0700346558107909,0.28405527285105964
physical_snr,11,raw,-5.0,0.2,0.3,1702,0.026732922195687837,0.03327304319162909,-0.016902376566034084,0.16573046521992224
physical_snr,11,raw,-5.0,0.3,0.4,826,0.10882976050454826,0.11243639449861305,-0.10882976050454826,0.14678024713770185
physical_snr,11,raw,-5.0,0.4,0.5,384,0.20394526864401996,0.20580774528464682,-0.20394526864401996,0.25955305421275005
physical_snr,11,raw,-5.0,0.5,0.6,169,0.29894435529172775,0.3002401893915886,-0.29894435529172775,0.024690440738982227
physical_snr,11,raw,-5.0,0.6,0.7,45,0.40123069617483353,0.4023110661339155,-0.40123069617483353,0.11609655917896165
physical_snr,11,raw,-5.0,0.7,0.8,8,0.48847371339797974,0.48896183071890664,-0.48847371339797974,0.2578646642101192
physical_snr,11,raw,-5.0,0.8,0.9,1,0.6189594268798828,0.6189594268798828,-0.6189594268798828,
physical_snr,11,raw,0.0,0.0,0.1,3817,0.06103882791885835,0.07999753925039982,0.059225920099303435,0.45279828854632054
physical_snr,11,raw,0.0,0.1,0.2,3048,0.04358887486893126,0.05225899997709804,0.0353940825914265,0.32345291109236357
physical_snr,11,raw,0.0,0.2,0.3,1702,0.040343419759239905,0.04833813092067744,-0.03889214863823388,0.23306543407087188
physical_snr,11,raw,0.0,0.3,0.4,826,0.1280953966387825,0.13097960253709667,-0.1280953966387825,0.2242152421563088
physical_snr,11,raw,0.0,0.4,0.5,384,0.22384409296015897,0.22552244369257293,-0.22384409296015897,0.31883369503407133
physical_snr,11,raw,0.0,0.5,0.6,169,0.31856857090306706,0.3196762655917268,-0.31856857090306706,0.12979074461773218
physical_snr,11,raw,0.0,0.6,0.7,45,0.42226662503348456,0.42327050242963177,-0.42226662503348456,0.1504769107622107
physical_snr,11,raw,0.0,0.7,0.8,8,0.5098281987011433,0.5103031045685502,-0.5098281987011433,0.22764967949923012
physical_snr,11,raw,0.0,0.8,0.9,1,0.6417241096496582,0.6417241096496582,-0.6417241096496582,
physical_snr,11,raw,5.0,0.0,0.1,3817,0.03173862717009228,0.045690716881549825,0.02217103447984706,0.394497384012596
physical_snr,11,raw,5.0,0.1,0.2,3048,0.036828450770594004,0.043765485370637146,-0.015285663932483652,0.3483193962964534
physical_snr,11,raw,5.0,0.2,0.3,1702,0.07374980576012445,0.07935448942936385,-0.07374765148296619,0.35838210207959037
physical_snr,11,raw,5.0,0.3,0.4,826,0.1496692068026949,0.15186820846221555,-0.1496692068026949,0.3991751248430236
physical_snr,11,raw,5.0,0.4,0.5,384,0.23586019838694483,0.237266793458181,-0.23586019838694483,0.50678333386886
physical_snr,11,raw,5.0,0.5,0.6,169,0.3271315245938724,0.3281602225148682,-0.3271315245938724,0.3472403232924722
physical_snr,11,raw,5.0,0.6,0.7,45,0.43105832205878364,0.432016385711563,-0.43105832205878364,0.2819748077360297
physical_snr,11,raw,5.0,0.7,0.8,8,0.5181257724761963,0.5185938514707297,-0.5181257724761963,0.24894303272229637
physical_snr,11,raw,5.0,0.8,0.9,1,0.6512748003005981,0.6512748003005981,-0.6512748003005981,
physical_snr,11,raw,10.0,0.0,0.1,3817,0.019450564865576277,0.024336208415113608,-0.0006184916604648937,0.44995086623768044
physical_snr,11,raw,10.0,0.1,0.2,3048,0.05986231076470002,0.06483561174230484,-0.05933710212973276,0.49832483101264374
physical_snr,11,raw,10.0,0.2,0.3,1702,0.11220761744434629,0.114437259087453,-0.11220761744434629,0.6322114861321463
physical_snr,11,raw,10.0,0.3,0.4,826,0.17289389229715593,0.17439518059774223,-0.17289389229715593,0.6983655732585144
physical_snr,11,raw,10.0,0.4,0.5,384,0.25200021092314273,0.25301005223049244,-0.25200021092314273,0.7958508294771757
physical_snr,11,raw,10.0,0.5,0.6,169,0.3322748578864442,0.3331577118109587,-0.3322748578864442,0.6106108385444629
physical_snr,11,raw,10.0,0.6,0.7,45,0.433751333422131,0.4346895050068661,-0.433751333422131,0.46974975542723063
physical_snr,11,raw,10.0,0.7,0.8,8,0.5204118452966213,0.5208749601799121,-0.5204118452966213,0.36324873266113455
physical_snr,11,raw,10.0,0.8,0.9,1,0.6546752452850342,0.6546752452850342,-0.6546752452850342,
physical_snr,11,mean_var,-10.0,0.0,0.1,3817,0.14195297835680212,0.1523969999196651,0.14195297835680212,0.47767027775299903
physical_snr,11,mean_var,-10.0,0.1,0.2,3048,0.10528684598625958,0.11286286948787987,0.10526045261738025,0.19623771733355103
physical_snr,11,mean_var,-10.0,0.2,0.3,1702,0.037877300003440625,0.047612523497587114,0.026632469580820668,0.16040180403208476
physical_snr,11,mean_var,-10.0,0.3,0.4,826,0.059084111567559605,0.0675605782710446,-0.055744287681925964,0.13293265456642414
physical_snr,11,mean_var,-10.0,0.4,0.5,384,0.14187729824334383,0.14603396935575969,-0.14187729824334383,0.2584904568925679
physical_snr,11,mean_var,-10.0,0.5,0.6,169,0.2300498446769263,0.2330303026816796,-0.2300498446769263,0.03156869647674117
physical_snr,11,mean_var,-10.0,0.6,0.7,45,0.33143885135650636,0.33308542983695116,-0.33143885135650636,0.3127282349676161
physical_snr,11,mean_var,-10.0,0.7,0.8,8,0.41340796276926994,0.41502233270374095,-0.41340796276926994,-0.16329509558678967
physical_snr,11,mean_var,-10.0,0.8,0.9,1,0.5502653121948242,0.5502653121948242,-0.5502653121948242,
physical_snr,11,mean_var,-5.0,0.0,0.1,3817,0.09617613404813569,0.11151906677100644,0.0961640526925843,0.4841905918225818
physical_snr,11,mean_var,-5.0,0.1,0.2,3048,0.0671820039384243,0.07662767310921088,0.06534853700323524,0.21590638107887353
physical_snr,11,mean_var,-5.0,0.2,0.3,1702,0.029541889032661982,0.03664255460768441,-0.01698379230835463,0.10699719986703791
physical_snr,11,mean_var,-5.0,0.3,0.4,826,0.10821011087002536,0.112016154310219,-0.10821011087002536,0.14526021294393568
physical_snr,11,mean_var,-5.0,0.4,0.5,384,0.20279248272224018,0.20473500255491547,-0.20279248272224018,0.2098099427935591
physical_snr,11,mean_var,-5.0,0.5,0.6,169,0.2963691205668026,0.29762915635590165,-0.2963691205668026,0.07957869616969403
physical_snr,11,mean_var,-5.0,0.6,0.7,45,0.40029896563953826,0.40129717199006537,-0.40029896563953826,0.2943560258623139
physical_snr,11,mean_var,-5.0,0.7,0.8,8,0.4869074821472168,0.4874751868043462,-0.4869074821472168,-0.18633942757927308
physical_snr,11,mean_var,-5.0,0.8,0.9,1,0.6225840449333191,0.6225840449333191,-0.6225840449333191,
physical_snr,11,mean_var,0.0,0.0,0.1,3817,0.05489697322158647,0.07441468912694685,0.05318132059842364,0.4568892754988762
physical_snr,11,mean_var,0.0,0.1,0.2,3048,0.04182575337266124,0.05368967655356604,0.024959900665764263,0.2529493274396834
physical_snr,11,mean_var,0.0,0.2,0.3,1702,0.05232913069400748,0.06226934617172489,-0.04521528335088989,0.13610476012036554
physical_snr,11,mean_var,0.0,0.3,0.4,826,0.12623905588942638,0.13150119770182617,-0.12617453386145702,0.15758501029514468
physical_snr,11,mean_var,0.0,0.4,0.5,384,0.21585659531410784,0.21908319241803953,-0.21585659531410784,0.02890499532106982
physical_snr,11,mean_var,0.0,0.5,0.6,169,0.3114129054475818,0.3129360962602642,-0.3114129054475818,0.03029499309898732
physical_snr,11,mean_var,0.0,0.6,0.7,45,0.41192643774880305,0.4131735708158996,-0.41192643774880305,-0.13013669013659318
physical_snr,11,mean_var,0.0,0.7,0.8,8,0.5049361437559128,0.5054290018470865,-0.5049361437559128,0.2741847481387012
physical_snr,11,mean_var,0.0,0.8,0.9,1,0.6362714767456055,0.6362714767456055,-0.6362714767456055,
physical_snr,11,mean_var,5.0,0.0,0.1,3817,0.02825878677806259,0.04118571612486277,0.01763061073847566,0.45347670917313215
physical_snr,11,mean_var,5.0,0.1,0.2,3048,0.036739625040383084,0.04354928162951712,-0.02150899952453539,0.35472261128642457
physical_snr,11,mean_var,5.0,0.2,0.3,1702,0.07891324282865686,0.08575006738865103,-0.07738120336912914,0.34028490407783657
physical_snr,11,mean_var,5.0,0.3,0.4,826,0.1307242425388632,0.13940851857101774,-0.13026894704770234,0.287301693104708
physical_snr,11,mean_var,5.0,0.4,0.5,384,0.17684429290238768,0.18887838728947087,-0.17668093100655824,0.1868104580381199
physical_snr,11,mean_var,5.0,0.5,0.6,169,0.23233773246319336,0.24393877763939056,-0.23233773246319336,0.19498951686362706
physical_snr,11,mean_var,5.0,0.6,0.7,45,0.2860635863410102,0.29906534060494966,-0.28604448371463354,-0.1294387942216736
physical_snr,11,mean_var,5.0,0.7,0.8,8,0.37896404042840004,0.3846833150885394,-0.37896404042840004,0.5175010057417536
physical_snr,11,mean_var,5.0,0.8,0.9,1,0.42696914076805115,0.42696914076805115,-0.42696914076805115,
physical_snr,11,mean_var,10.0,0.0,0.1,3817,0.01916368934624766,0.024464169162611748,-0.004982670937206832,0.524593708282015
physical_snr,11,mean_var,10.0,0.1,0.2,3048,0.0548505611483037,0.058890792387402816,-0.05440818064227661,0.6251610960484075
physical_snr,11,mean_var,10.0,0.2,0.3,1702,0.09019022855194138,0.0924991235628189,-0.09019018537184326,0.7671588427701148
physical_snr,11,mean_var,10.0,0.3,0.4,826,0.0813061811264433,0.09116192356547484,-0.07848336388859853,0.689402961043712
physical_snr,11,mean_var,10.0,0.4,0.5,384,0.05076401440116266,0.06440651909982537,-0.00928606535308063,0.6123637314824406
physical_snr,11,mean_var,10.0,0.5,0.6,169,0.07940020998554116,0.10013053128145336,0.06263034865700987,0.5640414711538233
physical_snr,11,mean_var,10.0,0.6,0.7,45,0.143242523405287,0.16384056054048596,0.14099703364902072,0.2970937816420366
physical_snr,11,mean_var,10.0,0.7,0.8,8,0.1542765349149704,0.17382308612795266,0.14976239204406738,0.6694699974562225
physical_snr,11,mean_var,10.0,0.8,0.9,1,0.1873127818107605,0.1873127818107605,0.1873127818107605,
physical_snr,11,expanded_stats,-10.0,0.0,0.1,3817,0.14157011146191875,0.15294832003924982,0.14157011146191875,0.47493623291330117
physical_snr,11,expanded_stats,-10.0,0.1,0.2,3048,0.1082448893449125,0.1164234226936259,0.1082416304785592,0.21235845507988313
physical_snr,11,expanded_stats,-10.0,0.2,0.3,1702,0.04163376888923443,0.051630637758243884,0.03224331704345909,0.16131378360065318
physical_snr,11,expanded_stats,-10.0,0.3,0.4,826,0.05231345443113664,0.061660704552447265,-0.049068504398729264,0.1324380957190846
physical_snr,11,expanded_stats,-10.0,0.4,0.5,384,0.13566340482793748,0.13966935821349397,-0.13566340482793748,0.23011916256066328
physical_snr,11,expanded_stats,-10.0,0.5,0.6,169,0.2253010063129064,0.2278711415993381,-0.2253010063129064,0.07897373714809301
physical_snr,11,expanded_stats,-10.0,0.6,0.7,45,0.32536400357882184,0.3265952318704692,-0.32536400357882184,0.38435287862321027
physical_snr,11,expanded_stats,-10.0,0.7,0.8,8,0.40936943516135216,0.410356449517486,-0.40936943516135216,-0.009700480454037293
physical_snr,11,expanded_stats,-10.0,0.8,0.9,1,0.5878617763519287,0.5878617763519287,-0.5878617763519287,
physical_snr,11,expanded_stats,-5.0,0.0,0.1,3817,0.09471314041081105,0.11089154586566383,0.09459090048194962,0.4740427681828981
physical_snr,11,expanded_stats,-5.0,0.1,0.2,3048,0.06564917959507525,0.07563485189001408,0.06403352808588603,0.21920130896910378
physical_snr,11,expanded_stats,-5.0,0.2,0.3,1702,0.03053145795255094,0.03777392260762334,-0.018102921396669015,0.12697181307460567
physical_snr,11,expanded_stats,-5.0,0.3,0.4,826,0.10711142512773486,0.11109172491071274,-0.10711142512773486,0.16385892185270326
physical_snr,11,expanded_stats,-5.0,0.4,0.5,384,0.20024586550425738,0.20224760431146024,-0.20024586550425738,0.20217464815426156
physical_snr,11,expanded_stats,-5.0,0.5,0.6,169,0.293865949620862,0.2951872383433756,-0.293865949620862,0.04316631912054223
physical_snr,11,expanded_stats,-5.0,0.6,0.7,45,0.396741924683253,0.39777359648089716,-0.396741924683253,0.23857104519873457
physical_snr,11,expanded_stats,-5.0,0.7,0.8,8,0.48187002167105675,0.48253844434632215,-0.48187002167105675,-0.39935295038131347
physical_snr,11,expanded_stats,-5.0,0.8,0.9,1,0.6374627947807312,0.6374627947807312,-0.6374627947807312,
physical_snr,11,expanded_stats,0.0,0.0,0.1,3817,0.054888070735203014,0.07450907948856773,0.05213617336176744,0.43732245501147315
physical_snr,11,expanded_stats,0.0,0.1,0.2,3048,0.0414595038304961,0.054124162026957016,0.023939797009422083,0.2332741331880222
physical_snr,11,expanded_stats,0.0,0.2,0.3,1702,0.055080254537028236,0.06415680043805783,-0.04800475658422071,0.12216093421248075
physical_snr,11,expanded_stats,0.0,0.3,0.4,826,0.13275111178003848,0.13775237796601658,-0.13270596227186934,0.1301728182041104
physical_snr,11,expanded_stats,0.0,0.4,0.5,384,0.22168936192368466,0.22567285285103678,-0.22164212617402274,0.01158385782947612
physical_snr,11,expanded_stats,0.0,0.5,0.6,169,0.31635016185292125,0.3181146136812207,-0.31635016185292125,0.02809116551533734
physical_snr,11,expanded_stats,0.0,0.6,0.7,45,0.41379293865627714,0.4151767269843265,-0.41379293865627714,-0.14328245695449074
physical_snr,11,expanded_stats,0.0,0.7,0.8,8,0.503983061760664,0.50444836911019,-0.503983061760664,0.28528376374947284
